2001,001,1
2001,002,1
2001,003,0
2001,004,0
2001,005,0
2001,006,0
2001,007,1
2001,008,0
2001,009,1
2001,010,1
2001,011,0
2001,012,0
2001,013,1
2001,014,0
2001,015,0
2001,016,1
2001,017,1
2001,018,1
2001,019,0
2001,020,1
2001,021,0
2001,022,1
2001,023,1
2001,024,1
2001,025,0
2001,026,999
2001,027,999
2001,028,999
2001,029,999
2001,030,999
2001,031,999
2001,032,999
2001,033,999
2001,034,999
2001,035,999
2001,036,1
2001,037,1
2001,038,1
2001,039,1
2001,040,0
2001,041,1
2001,042,0
2001,043,1
2001,044,0
2001,045,1
2001,046,0
2001,047,1
2001,048,1
2001,049,0
2001,050,0
2001,051,1
2001,052,1
2001,053,1
2001,054,0
2001,055,1
2001,056,1
2001,057,0
2001,058,1
2001,059,1
2001,060,1
2001,061,0
2001,062,1
2001,063,0
2001,064,1
2001,065,0
2001,066,1
2001,067,0
2001,068,999
2001,069,999
2001,070,999
2001,071,999
2001,072,1
2001,073,1
2001,074,0
2001,075,1
2001,076,1
2001,077,1
2001,078,0
2001,079,1
2001,080,0
2001,081,999
2001,082,999
2001,083,999
2001,084,999
2001,085,999
2001,086,999
2001,087,999
2001,088,0
2001,089,0
2001,090,0
2001,091,999
2001,092,999
2001,093,999
2001,094,999
2001,095,0
2001,096,0
2001,097,1
2001,098,1
2001,099,1
2001,100,1
2001,101,0
2001,102,0
2001,103,999
2001,104,999
2001,105,1
2001,106,1
2001,107,0
2001,108,0
2001,109,0
2001,110,999
2001,111,999
2001,112,999
2001,113,999
2001,114,999
2001,115,999
2001,116,1
2001,117,1
2001,118,1
2001,119,0
2001,120,1
2001,121,1
2001,122,1
2001,123,1
2001,124,1
2001,125,1
2001,126,1
2001,127,0
2001,128,1
2001,129,1
2001,130,1
2001,131,1
2001,132,999
2003,001,1
2003,002,1
2003,003,0
2003,004,1
2003,005,1
2003,006,0
2003,007,1
2003,008,0
2003,009,1
2003,010,1
2003,011,1
2003,012,0
2003,013,1
2003,014,1
2003,015,1
2003,016,1
2003,017,1
2003,018,1
2003,019,1
2003,020,1
2003,021,0
2003,022,1
2003,023,1
2003,024,1
2003,025,0
2003,026,999
2003,027,999
2003,028,999
2003,029,999
2003,030,999
2003,031,999
2003,032,999
2003,033,999
2003,034,999
2003,035,999
2003,036,1
2003,037,1
2003,038,1
2003,039,1
2003,040,0
2003,041,1
2003,042,1
2003,043,1
2003,044,0
2003,045,1
2003,046,0
2003,047,1
2003,048,1
2003,049,1
2003,050,0
2003,051,1
2003,052,1
2003,053,1
2003,054,1
2003,055,1
2003,056,1
2003,057,0
2003,058,1
2003,059,1
2003,060,1
2003,061,0
2003,062,1
2003,063,0
2003,064,1
2003,065,0
2003,066,1
2003,067,0
2003,068,999
2003,069,999
2003,070,999
2003,071,999
2003,072,1
2003,073,1
2003,074,0
2003,075,1
2003,076,1
2003,077,1
2003,078,1
2003,079,0
2003,080,1
2003,081,999
2003,082,999
2003,083,999
2003,084,999
2003,085,999
2003,086,999
2003,087,999
2003,088,0
2003,089,0
2003,090,0
2003,091,999
2003,092,999
2003,093,999
2003,094,999
2003,095,0
2003,096,1
2003,097,1
2003,098,1
2003,099,1
2003,100,1
2003,101,0
2003,102,0
2003,103,999
2003,104,999
2003,105,1
2003,106,1
2003,107,0
2003,108,0
2003,109,1
2003,110,999
2003,111,999
2003,112,999
2003,113,999
2003,114,999
2003,115,999
2003,116,1
2003,117,1
2003,118,1
2003,119,1
2003,120,1
2003,121,1
2003,122,0
2003,123,0
2003,124,1
2003,125,1
2003,126,0
2003,127,0
2003,128,1
2003,129,1
2003,130,1
2003,131,1
2003,132,999
2004,001,1
2004,002,1
2004,003,0
2004,004,1
2004,005,1
2004,006,0
2004,007,1
2004,008,0
2004,009,1
2004,010,1
2004,011,0
2004,012,0
2004,013,1
2004,014,0
2004,015,0
2004,016,1
2004,017,1
2004,018,1
2004,019,1
2004,020,1
2004,021,0
2004,022,1
2004,023,1
2004,024,1
2004,025,0
2004,026,999
2004,027,999
2004,028,999
2004,029,999
2004,030,999
2004,031,999
2004,032,999
2004,033,999
2004,034,999
2004,035,999
2004,036,1
2004,037,1
2004,038,1
2004,039,1
2004,040,0
2004,041,1
2004,042,0
2004,043,0
2004,044,0
2004,045,0
2004,046,0
2004,047,1
2004,048,0
2004,049,0
2004,050,0
2004,051,1
2004,052,1
2004,053,1
2004,054,0
2004,055,1
2004,056,1
2004,057,0
2004,058,1
2004,059,0
2004,060,1
2004,061,0
2004,062,1
2004,063,0
2004,064,0
2004,065,0
2004,066,0
2004,067,0
2004,068,999
2004,069,999
2004,070,999
2004,071,999
2004,072,1
2004,073,1
2004,074,0
2004,075,1
2004,076,1
2004,077,0
